# Theta E V G K
    6.0207    33.9445     0.8522    22.3628     9.3115
    6.0382    33.1503     0.8618    22.8079     9.2154
    6.0557    32.4229     0.8705    23.2335     9.1255
    6.0732    31.7601     0.8782    23.6375     9.0418
    6.0907    31.1596     0.8852    24.0180     8.9643
    6.1082    30.6191     0.8913    24.3729     8.8933
    6.1257    30.1367     0.8968    24.7004     8.8288
    6.1432    29.7103     0.9015    24.9987     8.7709
    6.1607    29.3382     0.9057    25.2662     8.7196
    6.1782    29.0190     0.9092    25.5013     8.6750
    6.1957    28.7512     0.9121    25.7028     8.6372
    6.2132    28.5336     0.9145    25.8692     8.6062
    6.2307    28.3654     0.9163    25.9998     8.5821
    6.2482    28.2457     0.9176    26.0936     8.5648
    6.2657    28.1742     0.9184    26.1502     8.5544
    6.2832    28.1503     0.9186    26.1690     8.5510
